대상물 구분명(참고),대상물명,주소(지번),주소(도로명),주용도명,아파트여부,연면적(㎡),세대수,스프링클러,제연설비,물분무등,관할서,사용승인일,터널여부,등급대상,지상층수,지하층수,자체점검여부
[동별] 개포우성3차아파트,우성3차아파트6동,서울특별시 강남구 개포동 652,서울특별시 강남구 개포로 307,공동주택,Y,14931.1,135.0,N,N,N,강남소방서,19841231.0,N,2급대상,15,1,Y
[개황] 대양빌딩,대양빌딩,서울특별시 강남구 개포동 186-8,서울특별시 강남구 개포로82길 9-17,근린생활시설,N,975.22,0.0,N,N,N,강남소방서,19840326.0,N,3급대상,4,1,Y
[동별] 대양빌딩,대양빌딩,서울특별시 강남구 개포동 186-8,서울특별시 강남구 개포로82길 9-17,근린생활시설,N,975.22,0.0,N,N,N,강남소방서,19840326.0,N,3급대상,4,1,Y
[개황] 복합상가,복합상가,서울특별시 강남구 개포동 660-12,서울특별시 강남구 개포로 310,복합건축물,N,1319.9,0.0,N,N,N,강남소방서,19820604.0,N,3급대상,2,0,Y
[동별] 복합상가,개포1차지구아파트 복합상가,서울특별시 강남구 개포동 660-12,서울특별시 강남구 개포로 310,복합건축물,N,1319.9,0.0,N,N,N,강남소방서,19820604.0,N,3급대상,2,0,Y
[개황] 구룡초등학교,구룡초등학교,서울특별시 강남구 개포동 655,서울특별시 강남구 개포로 263,교육연구시설,N,8040.26,0.0,N,N,N,강남소방서,19850409.0,N,2급대상,4,1,Y
[동별] 구룡초등학교,구룡초등학교,서울특별시 강남구 개포동 655,서울특별시 강남구 개포로 263,교육연구시설,N,7097.3,0.0,N,N,N,강남소방서,19850409.0,N,2급대상,4,1,Y
[동별] 구룡초등학교,2,서울특별시 강남구 개포동 655,서울특별시 강남구 개포로 263,교육연구시설,N,942.96,0.0,N,N,N,강남소방서,,N,2급대상,3,0,Y
[개황] 우성3차아파트상가,우성3차아파트상가,서울특별시 강남구 개포동 652,서울특별시 강남구 개포로 307,판매시설,N,2222.46,0.0,Y,N,N,강남소방서,19841231.0,N,2급대상,2,1,Y
[동별] 우성3차아파트상가,우성3차상가,서울특별시 강남구 개포동 652,서울특별시 강남구 개포로 307,판매시설,N,2222.46,0.0,Y,N,N,강남소방서,19841231.0,N,2급대상,2,1,Y
[개황] 개포현대2차아파트 201동(대표동),개포현대2차아파트 201동(대표동),서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,공동주택,Y,91344.79,557.0,N,N,N,강남소방서,19860522.0,N,2급대상,9,1,Y
[동별] 개포현대2차아파트 201동(대표동),개포현대2차아파트201동,서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,공동주택,Y,5536.77,36.0,N,N,N,강남소방서,19860522.0,N,2급대상,9,1,Y
[동별] 개포현대2차아파트 201동(대표동),개포현대2차아파트202동,서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,공동주택,Y,5729.38,36.0,N,N,N,강남소방서,19860131.0,N,2급대상,9,1,Y
[동별] 개포현대2차아파트 201동(대표동),개포현대2차아파트203동,서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,공동주택,Y,10549.12,54.0,N,N,N,강남소방서,19860131.0,N,2급대상,9,1,Y
[동별] 개포현대2차아파트 201동(대표동),개포현대2차아파트204동,서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,공동주택,Y,7026.11,36.0,N,N,N,강남소방서,19860131.0,N,2급대상,9,1,Y
[동별] 개포현대2차아파트 201동(대표동),개포현대2차아파트205동,서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,공동주택,Y,7026.11,36.0,N,N,N,강남소방서,19860131.0,N,2급대상,9,1,Y
[동별] 개포현대2차아파트 201동(대표동),개포현대2차아파트206동,서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,공동주택,Y,3513.1,18.0,N,N,N,강남소방서,19860131.0,N,2급대상,9,1,Y
[동별] 개포현대2차아파트 201동(대표동),개포현대2차아파트207동,서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,공동주택,Y,8631.07,54.0,N,N,N,강남소방서,19860131.0,N,2급대상,9,1,Y
[동별] 개포현대2차아파트 201동(대표동),개포현대2차아파트208동,서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,공동주택,Y,7026.11,36.0,N,N,N,강남소방서,19860131.0,N,2급대상,9,1,Y
[동별] 개포현대2차아파트 201동(대표동),개포현대2차아파트209동,서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,공동주택,Y,8588.58,53.0,N,N,N,강남소방서,19860131.0,N,2급대상,9,1,Y
[동별] 개포현대2차아파트 201동(대표동),개포현대2차아파트210동,서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,공동주택,Y,7680.16,72.0,N,N,N,강남소방서,19860131.0,N,2급대상,9,1,Y
[동별] 개포현대2차아파트 201동(대표동),개포현대2차아파트211동,서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,공동주택,Y,7026.11,36.0,N,N,N,강남소방서,19860131.0,N,2급대상,9,1,Y
[동별] 개포현대2차아파트 201동(대표동),개포현대2차아파트212동,서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,공동주택,Y,8631.07,54.0,N,N,N,강남소방서,19860131.0,N,2급대상,9,1,Y
[동별] 개포현대2차아파트 201동(대표동),개포현대2차아파트213동,서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,공동주택,Y,3840.08,36.0,N,N,N,강남소방서,19860131.0,N,2급대상,9,1,Y
[동별] 개포현대2차아파트 201동(대표동),현대아파트상가,서울특별시 강남구 개포동 654,서울특별시 강남구 언주로 107,판매시설,N,541.02,0.0,N,N,N,강남소방서,19860131.0,N,2급대상,2,1,Y
[개황] 개포현대3차아파트,개포현대3차아파트,서울특별시 강남구 개포동 177,서울특별시 강남구 개포로 409,공동주택,Y,32342.2,198.0,N,N,N,강남소방서,19860331.0,N,2급대상,9,1,Y
[동별] 개포현대3차아파트,개포현대3차아파트1동,서울특별시 강남구 개포동 177,서울특별시 강남구 개포로 409,공동주택,Y,6975.0,36.0,N,N,N,강남소방서,19860331.0,N,2급대상,9,1,Y
[동별] 개포현대3차아파트,개포현대3차아파트2동,서울특별시 강남구 개포동 177,서울특별시 강남구 개포로 409,공동주택,Y,6975.3,36.0,N,N,N,강남소방서,19860331.0,N,2급대상,9,1,Y
[동별] 개포현대3차아파트,개포현대3차아파트3동,서울특별시 강남구 개포동 177,서울특별시 강남구 개포로 409,공동주택,Y,6975.3,36.0,N,N,N,강남소방서,19860331.0,N,2급대상,9,1,Y
[동별] 개포현대3차아파트,개포현대3차아파트4동,서울특별시 강남구 개포동 177,서울특별시 강남구 개포로 409,공동주택,Y,5700.4,36.0,N,N,N,강남소방서,19860404.0,N,2급대상,9,1,Y
[동별] 개포현대3차아파트,개포현대3차아파트5동,서울특별시 강남구 개포동 177,서울특별시 강남구 개포로 409,공동주택,Y,5716.2,54.0,N,N,N,강남소방서,19860331.0,N,2급대상,9,1,Y
[개황] 개포현대200동아파트,개포현대200동아파트,서울특별시 강남구 개포동 655-1,서울특별시 강남구 언주로 105,공동주택,Y,7357.28,72.0,N,N,N,강남소방서,19860131.0,N,2급대상,9,1,Y
[동별] 개포현대200동아파트,천호전화국조합현대아,서울특별시 강남구 개포동 655-1,서울특별시 강남구 언주로 105,공동주택,Y,7357.28,72.0,N,N,N,강남소방서,19860724.0,N,2급대상,9,1,Y
[개황] 청송빌딩(청동빌딩),청송빌딩(청동빌딩),서울특별시 강남구 개포동 186,서울특별시 강남구 삼성로 40,복합건축물,N,7058.67,,Y,N,N,강남소방서,19860704.0,N,2급대상,6,2,Y
[동별] 청송빌딩(청동빌딩),청동빌딩(청송빌딩),서울특별시 강남구 개포동 186,서울특별시 강남구 삼성로 40,복합건축물,N,7058.67,,Y,N,N,강남소방서,19860704.0,N,2급대상,6,2,Y
[개황] 도선여객,도선여객,서울특별시 강남구 개포동 565-3,서울특별시 강남구 양재대로 486,항공기및자동차관련시설,N,975.57,0.0,N,N,N,강남소방서,20080912.0,N,3급대상,4,0,Y
[동별] 도선여객,삼영교통도선여객,서울특별시 강남구 개포동 565-3,서울특별시 강남구 양재대로 486,항공기및자동차관련시설,N,975.57,0.0,N,N,N,강남소방서,20080912.0,N,3급대상,4,0,Y
[개황] 개포고등학교,개포고등학교,서울특별시 강남구 개포동 173,서울특별시 강남구 개포로 402,교육연구시설,N,12240.0,0.0,N,N,N,강남소방서,20050622.0,N,2급대상,4,1,Y
[동별] 개포고등학교,개포고교,서울특별시 강남구 개포동 173,서울특별시 강남구 개포로 402,교육연구시설,N,6824.0,0.0,N,N,N,강남소방서,20050622.0,N,2급대상,4,1,Y
[동별] 개포고등학교,개포고등학교 2동(식당),서울특별시 강남구 개포동 173,서울특별시 강남구 개포로 402,교육연구시설,N,1433.0,0.0,N,N,N,강남소방서,20050622.0,N,2급대상,4,0,Y
[동별] 개포고등학교,정보종합센터(E동),서울특별시 강남구 개포동 173,서울특별시 강남구 개포로 402,교육연구시설,N,1616.0,0.0,N,N,N,강남소방서,20050622.0,N,2급대상,4,0,Y
[동별] 개포고등학교,체육관동,서울특별시 강남구 개포동 173,서울특별시 강남구 개포로 402,교육연구시설,N,2367.0,0.0,N,N,N,강남소방서,20050622.0,N,2급대상,3,1,Y
[개황] 영동교회,영동교회,서울특별시 강남구 개포동 1169,서울특별시 강남구 논현로6길 6,종교시설,N,2212.36,0.0,N,N,N,강남소방서,19900806.0,N,2급대상,3,1,Y
[동별] 영동교회,영동교회,서울특별시 강남구 개포동 1169,서울특별시 강남구 논현로6길 6,종교시설,N,2212.36,0.0,N,N,N,강남소방서,19900806.0,N,2급대상,3,1,Y
[개황] 개포우성8차아파트,개포우성8차아파트,서울특별시 강남구 개포동 179,서울특별시 강남구 개포로 411,공동주택,Y,26100.68,261.0,N,N,N,강남소방서,19870921.0,N,2급대상,9,1,Y
[동별] 개포우성8차아파트,개포우성8차아파트801,서울특별시 강남구 개포동 179,서울특별시 강남구 개포로 411,공동주택,Y,8286.0,81.0,N,N,N,강남소방서,19870921.0,N,2급대상,9,1,Y
[동별] 개포우성8차아파트,개포우성8차아파트802,서울특별시 강남구 개포동 179,서울특별시 강남구 개포로 411,공동주택,Y,8907.34,90.0,N,N,N,강남소방서,19870921.0,N,2급대상,9,1,Y
[동별] 개포우성8차아파트,개포우성8차아파트803,서울특별시 강남구 개포동 179,서울특별시 강남구 개포로 411,공동주택,Y,8907.34,90.0,N,N,N,강남소방서,19870921.0,N,2급대상,9,1,Y
[개황] 개일초등학교,개일초등학교,서울특별시 강남구 개포동 174,서울특별시 강남구 개포로 401,교육연구시설,N,7882.15,0.0,Y,N,N,강남소방서,19960424.0,N,2급대상,4,1,Y
[동별] 개일초등학교,개일초등학교,서울특별시 강남구 개포동 174,서울특별시 강남구 개포로 401,교육연구시설,N,4798.0,0.0,Y,N,N,강남소방서,19960424.0,N,2급대상,4,1,Y
[동별] 개일초등학교,개일초등학교,서울특별시 강남구 개포동 174,서울특별시 강남구 개포로 401,교육연구시설,N,200.0,0.0,N,N,N,강남소방서,,N,2급대상,4,0,Y
[동별] 개일초등학교,3,서울특별시 강남구 개포동 174,서울특별시 강남구 개포로 401,교육연구시설,N,1913.38,0.0,N,N,N,강남소방서,,N,2급대상,2,0,Y
[동별] 개일초등학교,학생식당,서울특별시 강남구 개포동 174,서울특별시 강남구 개포로 401,교육연구시설,N,970.77,0.0,N,N,N,강남소방서,,N,2급대상,1,0,Y
[개황] (철거예정)개포탕,(철거예정)개포탕,서울특별시 강남구 개포동 159-2,서울특별시 강남구 선릉로8길 12,근린생활시설,N,1646.0,0.0,N,N,N,강남소방서,19871214.0,N,2급대상,3,2,Y
[동별] (철거예정)개포탕,개포탕,서울특별시 강남구 개포동 159-2,서울특별시 강남구 선릉로8길 12,근린생활시설,N,1646.0,0.0,N,N,N,강남소방서,19871214.0,N,2급대상,3,2,Y
[개황] 대양빌딩,대양빌딩,서울특별시 강남구 개포동 158-1,서울특별시 강남구 선릉로6길 6,복합건축물,N,830.0,,N,N,N,강남소방서,19871224.0,N,3급대상,4,1,Y
[동별] 대양빌딩,대양빌딩,서울특별시 강남구 개포동 158-1,서울특별시 강남구 선릉로6길 6,복합건축물,N,830.0,,N,N,N,강남소방서,19871224.0,N,3급대상,4,1,Y
[개황] 서경빌딩,서경빌딩,서울특별시 강남구 개포동 167-3,서울특별시 강남구 선릉로 32,복합건축물,N,1341.33,0.0,N,N,N,강남소방서,19880222.0,N,3급대상,3,1,Y
[동별] 서경빌딩,서경빌딩,서울특별시 강남구 개포동 167-3,서울특별시 강남구 선릉로 32,복합건축물,N,1341.33,0.0,N,N,N,강남소방서,19880222.0,N,3급대상,3,1,Y
[개황] 석일빌딩,석일빌딩,서울특별시 강남구 개포동 168-8,서울특별시 강남구 선릉로 42,근린생활시설,N,1463.42,0.0,N,N,N,강남소방서,19880421.0,N,2급대상,4,1,Y
[동별] 석일빌딩,석일빌딩,서울특별시 강남구 개포동 168-8,서울특별시 강남구 선릉로 42,근린생활시설,N,1463.42,0.0,N,N,N,강남소방서,19880421.0,N,2급대상,4,1,Y
[개황] 개포빌딩,개포빌딩,서울특별시 강남구 개포동 167-4,서울특별시 강남구 선릉로 30,복합건축물,N,3020.0,0.0,N,N,N,강남소방서,19880718.0,N,2급대상,4,1,Y
[동별] 개포빌딩,개포빌딩,서울특별시 강남구 개포동 167-4,서울특별시 강남구 선릉로 30,복합건축물,N,3020.0,0.0,N,N,N,강남소방서,19880718.0,N,2급대상,4,1,Y
[개황] 경기여자고등학교,경기여자고등학교,서울특별시 강남구 개포동 152,서울특별시 강남구 삼성로 29,교육연구시설,N,55919.38,0.0,Y,N,N,강남소방서,19880628.0,N,2급대상,5,1,Y
[동별] 경기여자고등학교,경기여자고등학교(교육연구시설),서울특별시 강남구 개포동 152,서울특별시 강남구 삼성로 29,교육연구시설,N,14334.62,0.0,N,N,N,강남소방서,19880628.0,N,2급대상,4,1,Y
[동별] 경기여자고등학교,강당동(교육연구시설),서울특별시 강남구 개포동 152,서울특별시 강남구 삼성로 29,교육연구시설,N,2188.19,0.0,N,N,N,강남소방서,19880628.0,N,2급대상,2,0,Y
[동별] 경기여자고등학교,체육관동(교육연구시설),서울특별시 강남구 개포동 152,서울특별시 강남구 삼성로 29,교육연구시설,N,3319.82,0.0,N,N,N,강남소방서,19880628.0,N,2급대상,2,1,Y
[동별] 경기여자고등학교,창고동(창고시설),서울특별시 강남구 개포동 152,서울특별시 강남구 삼성로 29,교육연구시설,N,180.0,0.0,N,N,N,강남소방서,19880628.0,N,2급대상,1,0,Y
[동별] 경기여자고등학교,생활관동(교육연구시설),서울특별시 강남구 개포동 152,서울특별시 강남구 삼성로 29,교육연구시설,N,1042.19,0.0,N,N,N,강남소방서,19880628.0,N,2급대상,3,0,Y
[동별] 경기여자고등학교,수위실동(제2종근린생활시설),서울특별시 강남구 개포동 152,서울특별시 강남구 삼성로 29,교육연구시설,N,15.63,0.0,N,N,N,강남소방서,19880628.0,N,2급대상,1,0,Y
[동별] 경기여자고등학교,100주년기념관(교육연구시설),서울특별시 강남구 개포동 152,서울특별시 강남구 삼성로 29,교육연구시설,N,6741.93,0.0,Y,N,N,강남소방서,19880628.0,N,2급대상,5,1,Y
[동별] 경기여자고등학교,교사동,서울특별시 강남구 개포동 152,서울특별시 강남구 삼성로 29,교육연구시설,N,28097.0,0.0,N,N,N,강남소방서,,N,2급대상,5,1,Y
[개황] 동진빌딩,동진빌딩,서울특별시 강남구 개포동 1258-2,서울특별시 강남구 개포로 225,근린생활시설,N,738.69,0.0,N,N,N,강남소방서,19880829.0,N,3급대상,4,1,Y
[동별] 동진빌딩,동진빌딩,서울특별시 강남구 개포동 1258-2,서울특별시 강남구 개포로 225,근린생활시설,N,738.69,0.0,N,N,N,강남소방서,19880829.0,N,3급대상,4,1,Y
